Year,Month,Springmaid Pier,Oyster Landing (N Inlet Estuary),"Charleston, Cooper River Entrance",Fort Pulaski,Fernandina Beach,Mayport (Bar Pilots Dock),Mayport (Ferry Depot),I-295 Buckman Bridge,St. Augustine Beach,"Trident Pier, Port Canaveral","Lake Worth Pier, Atlantic Ocean","Virginia Key, Biscayne Bay",Key Colony Beach,"Vaca Key, Florida Bay",Key West,"Naples, Gulf of Mexico",Fort Myers,"St. Petersburg, Tampa Bay",Mckay Bay Entrance,Clearwater Beach,Cedar Key,Apalachicola,Panama City,Panama City Beach,Pensacola,"Weeks Bay, Mobile Bay",Dauphin Island,Dog River Bridge,"Coast Guard Sector Mobile, AL",Mobile State Docks,Chickasaw Creek,West Fowl River Bridge,Bayou La Batre Bridge,"Dock E, Port of Pascagoula",Pascagoula NOAA Lab,Bay Waveland Yacht Club,Pilottown,"Pilots Station East, S.W. Pass",Shell Beach,Grand Isle,New Canal Station,"Port Fourchon, Belle Pass","Berwick, Atchafalaya River","LAWMA, Amerada Pass",Freshwater Canal Locks,Lake Charles,Bulk Terminal,Calcasieu Pass
1937,10,,,2.8813506219755025,2.139170428367908,,,17.85546359755193,,,,,,,,8.833653314363268,,,,,,,,,,-1.0365468860266525,,,,,,,,,,,,,,,,,,,,,,,
1937,11,,,-9.832072317092598,-14.037084051918828,,,0.021928651315370633,,,,,,,,0.48720618174678015,,,,,,,,,,-7.908522692478265,,,,,,,,,,,,,,,,,,,,,,,
1937,12,,,-16.864885937164285,-14.686501614642845,,,-4.93674070352334,,,,,,,,-8.558819803916302,,,,,,,,,,-13.771224305381493,,,,,,,,,,,,,,,,,,,,,,,
1938,1,,,-20.017439700605145,-21.961636023244992,,,-13.703676187394306,,,,,,,,-13.215137008217376,,,,,,,,,,-12.493878531894323,,,,,,,,,,,,,,,,,,,,,,,
1938,2,,,-17.405098110743392,-18.82334397255375,,,-11.58714872963701,,,,,,,,-13.884688659523063,,,,,,,,,,-23.30465364485922,,,,,,,,,,,,,,,,,,,,,,,
1938,3,,,-18.21609561458364,-19.52763064690091,,,-15.448299843308286,,,,,,,,-16.07360475015286,,,,,,,,,,-10.104960864521276,,,,,,,,,,,,,,,,,,,,,,,
1938,4,,,-24.093461205981484,-20.906667385252163,,,-20.458904682017966,,,,,,,,-10.994599373808773,,,,,,,,,,-5.536994914700488,,,,,,,,,,,,,,,,,,,,,,,
1938,5,,,-12.700235399529872,-13.988517743675102,,,-13.359321348684627,,,,,,,,-8.891346685636732,,,,,,,,,,-7.979288821510523,,,,,,,,,,,,,,,,,,,,,,,
1938,6,,,-11.632905650425933,-15.79458405191883,,,-10.836126904240183,,,,,,,,-9.221404929364331,,,,,,,,,,-11.436300470256043,,,,,,,,,,,,,,,,,,,,,,,
1938,7,,,-15.30816550705676,-18.121985485610587,,,-11.92437511212549,,,,,,,,-11.359223029722754,,,,,,,,,,-6.613428606456761,,,,,,,,,,,,,,,,,,,,,,,
1938,8,,,-17.226982711357834,-12.76822204475037,,,-27.374068763163546,,,,,,,,-2.8598950727335066,,,,,,,,,,4.606195049457219,,,,,,,,,,,,,,,,,,,,,,,
1938,9,,,-11.776202169836907,-5.824861829696608,,,-1.0624779143411958,,,,,,,,-2.5636271515865525,,,,,,0.20581033027171325,,,,0.32633841863284596,,,,,,,,,,,,,,,,,,,,,,,
1938,10,,,9.663877503695929,4.693605912238876,19.04533881983449,,18.756270049164833,,,,,,,,3.4824436369439127,,,,,,-5.662688697733876,,,,-0.08466516559654483,,,,,,,,,,,,,,,,,,,,,,,
1938,11,,,4.046261016240733,-0.06722294080771891,13.586968654088638,,13.144150873537594,,,,,,,,3.772067292857891,,,,,,-9.521178841103051,,,,-6.121022692478265,,,,,,,,,,,,,,,,,,,,,,,
1938,12,,,-11.203326797379338,-17.751958603890156,-6.647493711502759,,-5.948299843308285,,,,,,,,-7.747529481335657,,,,,,-15.993065041819897,,,,-15.469208176349234,,,,,,,,,,,,,,,,,,,,,,,
1939,1,,,-21.650773033938474,-28.95827580819123,-20.315101238384482,,-17.997358983093232,,,,,,,,-12.79994883617437,,,,,,-17.40072633214248,,,,-18.627272692478265,,,,,,,,,,,,,,,,,,,,,,,
1939,2,,,-24.750931444076723,-30.39477254398232,-22.548626584006602,,-23.372565396303678,,,,,,,,-13.698825564284968,,,,,,-15.504859396658606,,,,-17.405397692478264,,,,,,,,,,,,,,,,,,,,,,,
1939,3,,,-17.433434324261057,-22.45921666840628,-15.206902313653297,,-15.109186940082477,,,,,,,,-13.227771416819529,,,,,,-18.037419880529576,,,,-15.353751187101922,,,,,,,,,,,,,,,,,,,,,,,
1939,4,,,-20.362350094870376,-25.4575007185855,-18.967475790355806,,-18.279738015351295,,,,,,,,-11.93404381825322,,,,,,-13.452289952214162,,,,-12.232689359144931,,,,,,,,,,,,,,,,,,,,,,,
1939,5,,,-8.697412818884713,-10.629781184535318,-4.28781629214792,,-5.315235327179252,,,,,,,,-8.48838969638942,,,,,,-8.543602676228499,,,,-7.411681294628803,,,,,,,,,,,,,,,,,,,,,,,
1939,6,,,-12.38568342820371,-17.991945163029943,-11.063448012578029,,-11.765432459795738,,,,,,,,-9.324599373808773,,,,,,-1.633956618880829,,,,-1.7526893591449317,,,,,,,,,,,,,,,,,,,,,,,
1939,7,,,-10.960719270497616,-17.979915593137466,-9.184859302900607,,-8.365638552985704,,,,,,,,-9.136507975959312,,,,,,-3.651532783755381,,,,-9.459530756994395,,,,,,,,,,,,,,,,,,,,,,,
1939,8,,,-14.72160636727181,-19.795762600409518,-11.702466829782328,,-10.941310595996455,,,,,,,,-3.8312660404754415,,,,,,0.11446183990053287,,,,-1.0460898967793406,,,,,,,,,,,,,,,,,,,,,,,
1939,9,,,6.338899905129624,7.287221503636725,13.94182976519975,,13.899011984648704,,,,,,,,1.0199839595245581,,,,,,-1.7778455077697177,,,,3.6205050852995124,,,,,,,,,,,,,,,,,,,,,,,
1939,10,,,-0.24875690490621916,0.11027257890554233,12.982344998174659,,13.458958221207844,,,,,,,,10.90408342189015,,,,,,-0.6277424611747363,,,,7.276356339779801,,,,,,,,,,,,,,,,,,,,,,,
1939,11,,,-8.359016761537044,-8.566250718585495,5.237801987421972,,6.493456429093149,,,,,,,,2.9247061817467803,,,,,,-16.343262174436383,,,,-7.372967136922709,,,,,,,,,,,,,,,,,,,,,,,
1939,12,,,-22.327789162970735,-28.181259679158973,-16.251257152362975,,-14.757170811050223,,,,,,,,-9.831400449077593,,,,,,-16.070215579454306,,,,-17.411950111833104,,,,,,,,,,,,,,,,,,,,,,,
1940,1,,,-28.13370314146536,-33.35585645335252,-23.63418725988986,,-20.519401993845918,,,,,,,,-17.84416926628189,,,,,,-29.8305650418199,,,,-31.37350925161805,,,,,,,,,,,,,,,,,,,,,,,
1940,2,,,-27.528892240464245,-33.60149976073109,-24.02245663326768,,-24.4540052567306,,,,,,,,-19.60094994852142,,,,,,-26.443185546083896,,,,-26.497387635006998,,,,,,,,,,,,,,,,,,,,,,,
1940,3,,,-19.007224646841703,-23.15787258238478,-15.460934571717813,,-18.146283714276027,,,,,,,,-18.321454212518454,,,,,,-23.982446762250003,,,,-20.05751462796214,,,,,,,,,,,,,,,,,,,,,,,
1940,4,,,-23.841516761537044,-27.407778496363274,-20.071364679244695,,-20.80182134868463,,,,,,,,-19.38043270714211,,,,,,-17.517151063325272,,,,-18.20282824803382,,,,,,,,,,,,,,,,,,,,,,,
1940,5,,,-13.399966582325574,-15.98085645335252,-11.84803134591136,,-11.714160058362047,,,,,,,,-11.724680018970068,,,,,,-8.865511278379037,,,,-13.315579144091169,,,,,,,,,,,,,,,,,,,,,,,
1940,6,,,-18.903877872648156,-21.52680627414105,-17.77928134591136,,-14.922654682017962,,,,,,,,-12.498627151586554,,,,,,-7.383262174436384,,,,-8.624911581367154,,,,,,,,,,,,,,,,,,,,,,,
1940,7,,,-15.642842926411596,-17.822388711417037,-12.432708765266202,,-13.015504144383554,,,,,,,,-10.544169266281894,,,,,,-5.9608069773037675,,,,-3.764907101080416,,,,,,,,,,,,,,,,,,,,,,,
1940,8,,,3.378181053432739,2.065917740195865,4.781404137959607,,4.192157145939027,,,,,,,,-0.8795187286474848,,,,,,2.4913435603306406,,,,-2.617864090327728,,,,,,,,,,,,,,,,,,,,,,,
1940,9,,,6.465566571796289,7.3072215036367245,17.632246431866417,,16.63706754020426,,,,,,,,4.06220618174678,,,,,,-0.862706618880829,,,,4.942588418632845,,,,,,,,,,,,,,,,,,,,,,,
1940,10,,,5.319657073588406,2.361885482131349,13.301431019680036,,13.111511984648704,,,,,,,,7.373707077804128,,,,,,-1.193065041819897,,,,0.5113025763389389,,,,,,,,,,,,,,,,,,,,,,,
1940,11,,,-8.96943342820371,-10.454722940807718,-0.9890035681335841,,-1.9302935709068505,,,,,,,,-5.955016040475441,,,,,,-10.820623285547496,,,,-6.94796713692271,,,,,,,,,,,,,,,,,,,,,,,
1940,12,,,-15.47120314146536,-16.987308066255746,-7.154617367416738,,-6.090504144383554,,,,,,,,-8.316884320045334,,,,,,-10.297500525690864,,,,-8.5236436602202,,,,,,,,,,,,,,,,,,,,,,,
1941,1,,,-11.619321421035252,-12.686367206040691,-4.788757152362975,,-1.6577084454588225,,,,,,,,-8.026964965206624,,,,,,-20.86551127837904,,,,-17.585874843015898,,,,,,,,,,,,,,,,,,,,,,,
1941,2,,,-16.909711205981488,-19.20102254398232,-12.00204920305422,,-7.363636824875106,,,,,,,,-9.265789849999251,,,,,,-23.257091539515752,,,,-22.102719121049695,,,,,,,,,,,,,,,,,,,,,,,
1941,3,,,-26.62174077587396,-27.820506990986928,-21.12491306634147,,-17.25045038094269,,,,,,,,-18.56083593294856,,,,,,-26.122097299884416,,,,-24.562353337639554,,,,,,,,,,,,,,,,,,,,,,,
1941,4,,,-17.15304453931482,-18.383750718585496,-9.806920234800252,,-10.038210237573518,,,,,,,,-11.676543818253219,,,,,,-13.496595507769719,,,,-12.522411581367153,,,,,,,,,,,,,,,,,,,,,,,
1941,5,,,-19.44432142103525,-20.90545322754607,-14.964160378169428,,-13.949509520727638,,,,,,,,-7.903981094238883,,,,,,-4.969812353647854,,,,-9.022568391402997,,,,,,,,,,,,,,,,,,,,,,,
1941,6,,,-10.85096120598149,-13.23402849636327,-11.09067023480025,,-10.986821348684629,,,,,,,,-12.765016040475441,,,,,,-0.10909550776971773,,,,-8.310883803589377,,,,,,,,,,,,,,,,,,,,,,,
1941,7,,,-19.235047227486866,-22.259754302814887,-19.976660378169427,,-16.05985898309323,,,,,,,,-13.826696148002323,,,,,,6.4628489366747255,,,,-0.6982404344137494,,,,,,,,,,,,,,,,,,,,,,,
1941,8,,,-15.93692894791697,-18.889324195288005,-15.774644249137166,,-13.76200952072764,,,,,,,,-9.01123915875501,,,,,,2.333547861405909,,,,-6.5392350580696625,,,,,,,,,,,,,,,,,,,,,,,
1941,9,,,-2.4491556504259324,-1.2113896074743833,7.581829765199748,,8.919428651315371,,,,,,,,3.9679006261912253,,,,,,7.967015603341394,,,,14.125782863077287,,,,,,,,,,,,,,,,,,,,,,,
1941,10,,,-3.1095095930782612,-3.3024962382987564,4.8908127401101416,,7.263124887874511,,,,,,,,-1.60841657810985,,,,,,5.898332807642468,,,,7.024205802145391,,,,,,,,,,,,,,,,,,,,,,,
1941,11,,,-7.1848500948703755,-8.286806274141052,2.019190876310859,,6.321650873537594,,,,,,,,-1.492654929364331,,,,,,-4.6953455077697175,,,,-5.3668560258115985,,,,,,,,,,,,,,,,,,,,,,,
1941,12,,,-19.150100990927722,-21.07843709851381,-11.330827044836095,,-6.820746079867424,,,,,,,,-7.707072492088344,,,,,,-12.075054289131725,,,,-10.301869466671816,,,,,,,,,,,,,,,,,,,,,,,
1942,1,,,-20.227654754368583,-23.458679033997683,-13.75502059322319,,-11.875315972340541,,,,,,,,-12.06164238456146,,,,,,-17.91188224612097,,,,-18.44125118710192,,,,,,,,,,,,,,,,,,,,,,,
1942,2,,,-11.657925491695773,-15.271558258268035,-7.892078964958981,,-5.792654682017961,,,,,,,,-11.237516040475443,,,,,,-19.63878796808718,,,,-15.56908816866874,,,,,,,,,,,,,,,,,,,,,,,
1942,3,,,-27.751176259744927,-30.44510376518048,-25.60018188354577,,-22.161337477716888,,,,,,,,-15.102099373808777,,,,,,-17.55905966547581,,,,-14.400659789252458,,,,,,,,,,,,,,,,,,,,,,,
1942,4,,,-13.233044539314822,-16.048889607474386,-7.839003568133583,,-6.938765793129072,,,,,,,,-7.449738262697664,,,,,,-13.97256772999194,,,,-8.921717136922709,,,,,,,,,,,,,,,,,,,,,,,
1942,5,,,-7.8132730339384775,-12.526555378083703,-6.178004464190931,,-6.467789090620113,,,,,,,,-7.7370456103679155,,,,,,-8.174651063325273,,,,-6.607783445166438,,,,,,,,,,,,,,,,,,,,,,,
1942,6,,,-7.585961205981489,-14.349306274141052,-8.374003568133585,,-7.478488015351296,,,,,,,,-3.9365438182532193,,,,,,-0.5870121744363845,,,,-1.7356060258115986,,,,,,,,,,,,,,,,,,,,,,,
1942,7,,,-13.810584861895464,-19.33072204475037,-15.499241023330717,,-12.103138552985705,,,,,,,,-1.5996800189700657,,,,,,-1.2993822461209723,,,,-5.293670541940631,,,,,,,,,,,,,,,,,,,,,,,
1942,8,,,-9.317574109207293,-11.09322204475037,-8.546821668492008,,-7.823434251910436,,,,,,,,-2.5947069006904955,,,,,,0.5019618399005331,,,,1.449877845156143,,,,,,,,,,,,,,,,,,,,,,,
1942,9,,,0.2530665717962898,-1.2847229408077188,4.4284964318664155,,4.47456754020426,,,,,,,,4.834428403969002,,,,,,4.453265603341393,,,,5.357310640855068,,,,,,,,,,,,,,,,,,,,,,,
1942,10,,,12.954065675738944,9.314170428367907,18.193635320755302,,17.961243167444405,,,,,,,,13.450454389632084,,,,,,1.803977968932791,,,,2.8700391354787236,,,,,,,,,,,,,,,,,,,,,,,
1942,11,,,-4.510266761537044,-8.412917385252165,0.46780198742197093,,1.703873095759816,,,,,,,,8.818872848413447,,,,,,-7.723539952214161,,,,-5.290744914700488,,,,,,,,,,,,,,,,,,,,,,,
1942,12,,,-18.12160636727181,-22.758813442599834,-16.77168725988986,,-15.438488015351297,,,,,,,,-8.515405825421679,,,,,,-14.686210203110218,,,,-17.209261939790093,,,,,,,,,,,,,,,,,,,,,,,
1943,1,,,-20.996068732863208,-25.266474732922415,-19.86510123838448,,-19.56147188631904,,,,,,,,-14.331803674884044,,,,,,-20.984462891282263,,,,-20.034530756994393,,,,,,,,,,,,,,,,,,,,,,,
1943,2,,,-25.182032634552918,-26.68384885564471,-24.378983726863744,,-23.1807499201132,,,,,,,,-14.358051754761158,,,,,,-24.01944272999194,,,,-19.18902864485922,,,,,,,,,,,,,,,,,,,,,,,
1943,3,,,-13.880611743615894,-19.575756541689053,-9.405020593223188,,-11.092789090620114,,,,,,,,-7.232072492088345,,,,,,-14.372634934293014,,,,-9.187218929037405,,,,,,,,,,,,,,,,,,,,,,,
1943,4,,,-10.3920723170926,-14.442769755104532,-9.176225790355804,,-10.243488015351295,,,,,,,,-4.7918215960309976,,,,,,-5.265762174436385,,,,-6.400606025811597,,,,,,,,,,,,,,,,,,,,,,,
1943,5,,,-5.060047227486864,-7.257738173782631,-5.542117367416739,,-4.9286761873943075,,,,,,,,-5.147126255529205,,,,,,0.4421500119435439,,,,0.030926232252917456,,,,,,,,,,,,,,,,,,,,,,,
1943,6,,,-6.366377872648154,-9.544167385252162,-9.345253568133584,,-9.110293570906851,,,,,,,,-4.562377151586553,,,,,,5.268404492230281,,,,2.2477273075217346,,,,,,,,,,,,,,,,,,,,,,,
1943,7,,,-11.22940206619654,-13.336336188670968,-15.513353926556523,,-15.630154682017961,,,,,,,,-11.076696148002325,,,,,,-3.2581188052607573,,,,-6.878347961295469,,,,,,,,,,,,,,,,,,,,,,,
1943,8,,,-2.7721440016804126,-7.431259679158974,-3.6626818835457695,,2.8228496098275313,,,,,,,,-2.485567115744259,,,,,,6.1440317323736515,,,,0.09342623225291762,,,,,,,,,,,,,,,,,,,,,,,
1943,9,,,9.41806657179629,-3.756904032843962,20.321119792804996,,18.656650873537593,,,,,,,,10.732622848413447,,,,,,10.407293381119171,,,,12.72453286307729,,,,,,,,,,,,,,,,,,,,,,,
1943,10,,,12.021807611222814,33.283650075065296,19.923877256239177,,22.577372199702467,,,,,,,,13.450857615438538,,,,,,5.8967199044166625,,,,7.185092898919583,,,,,,,,,,,,,,,,,,,,,,,
1943,11,,,-5.417072317092599,,0.3225242096441946,,0.42290087353759387,,,,,,,,-0.9404327071421086,,,,,,-12.675067729991941,,,,-8.273383803589377,,,,,,,,,,,,,,,,,,,,,,,
1943,12,,,-13.08867625974493,-19.607627955091285,-9.15313887279308,,-9.970746079867425,,,,,,,,-7.612448836174366,,,,,,-15.016048912787639,,,,-13.659261939790094,,,,,,,,,,,,,,,,,,,,,,,
1944,1,,,-11.526982711357832,-13.986636023244994,-6.054617367416741,,-9.343998768039468,,,,,,,,-13.162314427572216,,,,,,-24.50126396655108,,,,-18.84044473548902,,,,,,,,,,,,,,,,,,,,,,,
1944,2,,,-15.374294539314821,-21.267591714754076,-13.844583070049294,,-18.785327095811063,,,,,,,,-15.686582132429466,,,,,,-18.891748764474695,,,,-17.586324416616197,,,,,,,,,,,,,,,,,,,,,,,
1944,3,,,-8.914751528562135,-13.36983494797618,-7.387413066341471,,-12.0020632841685,,,,,,,,-10.234491846927055,,,,,,-10.8813714934328,,,,-4.42082107957504,,,,,,,,,,,,,,,,,,,,,,,
1944,4,,,-7.46346120598149,-10.833889607474386,-2.4809480125780308,,-7.439460237573518,,,,,,,,-8.184738262697664,,,,,,-8.380901063325274,,,,2.2761995297439563,,,,,,,,,,,,,,,,,,,,,,,
1944,5,,,-1.5232192704976186,-2.3851575286213382,3.0280439229058405,,-1.9360686605125854,,,,,,,,-6.233147760905549,,,,,,-7.642392998809145,,,,4.08146386666152,,,,,,,,,,,,,,,,,,,,,,,
1944,6,,,2.324316571796288,-2.0808340519188295,4.399051987421969,,0.9047064290931492,,,,,,,,-3.62529381825322,,,,,,2.121876714452505,,,,3.7689773075217348,,,,,,,,,,,,,,,,,,,,,,,
1944,7,,,1.5525871811152854,-3.064458603890155,4.679522417529496,,1.6568076835734358,,,,,,,,-4.361642384561463,,,,,,3.057875818395158,,,,0.38092623225291744,,,,,,,,,,,,,,,,,,,,,,,
1944,8,,,-3.4042676575943926,-9.694969356578328,-1.2575743566640518,,-2.98445575728678,,,,,,,,-1.8401370082173774,,,,,,1.7793811947392428,,,,3.6957111784894763,,,,,,,,,,,,,,,,,,,,,,,
1944,9,,,2.500427682907399,-0.7666673852521627,9.806551987421967,,6.013873095759815,,,,,,,,5.7256784039690025,,,,,,3.7625711588969506,,,,9.21217175196618,,,,,,,,,,,,,,,,,,,,,,,
1944,10,,,8.898420514448617,4.779493009013071,18.221457901400463,,15.89538295239064,,,,,,,,12.550051163825634,,,,,,-7.949651063325272,,,,0.5080767698873259,,,,,,,,,,,,,,,,,,,,,,,
1944,11,,,0.45181657179628826,-32.11992877337158,10.077524209644192,,8.792067540204261,,,,,,,,5.233178403969003,,,,,,-3.9289566188808296,,,,0.6646717519661791,,,,,,,,,,,,,,,,,,,,,,,
1944,12,,,-17.829805292002998,-45.8425999249347,-11.061875431932867,,-12.642520273415812,,,,,,,,-11.165002599615226,,,,,,-26.649785471927423,,,,-20.63318667097289,,,,,,,,,,,,,,,,,,,,,,,
1945,1,,,-16.75104185114278,-20.40459453409912,-12.521015216879103,,-14.512278337931939,,,,,,,,-12.597395072733507,,,,,,-22.933522031067206,,,,-21.13358989677934,,,,,,,,,,,,,,,,,,,,,,,
1945,2,,,-25.132776682171965,-28.765010639220414,-18.27913253638755,,-21.826136824875103,,,,,,,,-22.03543270714211,,,,,,-25.300841539515744,,,,-20.49126078771636,,,,,,,,,,,,,,,,,,,,,,,
1945,3,,,-20.62899884039009,-24.516474732922415,-17.721418442685557,,-20.457574036856673,,,,,,,,-16.37293270714211,,,,,,-14.36107579450807,,,,-13.280498498929877,,,,,,,,,,,,,,,,,,,,,,,
1945,4,,,-8.179711205981487,-10.920972940807719,-4.045114679244695,,-8.563765793129074,,,,,,,,-7.3304327071421085,,,,,,-7.041039952214162,,,,0.9966161964106226,,,,,,,,,,,,,,,,,,,,,,,
1945,5,,,-10.17711711995998,-15.118625270556823,-9.937681883545771,,-13.005154682017961,,,,,,,,-5.320513352303399,,,,,,-5.8234413859059195,,,,-2.154154412908373,,,,,,,,,,,,,,,,,,,,,,,
1945,6,,,-9.43943342820371,-13.122500718585497,-9.091503568133582,,-15.269381201354982,,,,,,,,-4.383766040475441,,,,,,-3.265623285547495,,,,-1.1444949147004884,,,,,,,,,,,,,,,,,,,,,,,
1945,7,,,-6.3101816360890135,-12.918977161661015,-8.471687259889856,,-7.7326502256899765,,,,,,,,-1.9830373196005011,,,,,,-1.3129575149381763,,,,-2.5132941978546093,,,,,,,,,,,,,,,,,,,,,,,
1945,8,,,-6.438541851142777,-7.5076037651804794,-2.9938646792446955,,-1.7331116712652732,,,,,,,,,,,,,,6.38637044205107,,,,7.948668167736788,,,,,,,,,,,,,,,,,,,,,,,
1945,9,,,5.135427682907401,-1.3263896074743857,5.073635320755305,,6.881650873537593,,,,,,,,,,,,,,4.907848936674726,,,,10.670088418632847,,,,,,,,,,,,,,,,,,,,,,,
1945,10,,,15.025167826276578,12.275729568152853,23.93288263258326,,23.429791554541183,,,,,,,,,,,,,,3.1421500119435435,,,,8.292888597844316,,,,,,,,,,,,,,,,,,,,,,,
1945,11,,,-1.1349889837592666,-3.9183340519188303,7.044190876310861,,7.78456754020426,,,,,,,,,,,,,,-11.764512174436383,,,,-5.413800470256043,,,,,,,,,,,,,,,,,,,,,,,
1945,12,,,-3.2384074425406264,-7.24819516302994,0.7816729551639072,,2.147264672820748,,,,,,,,,,,,,,-14.81645213859409,,,,-13.894476993553535,,,,,,,,,,,,,,,,,,,,,,,
1946,1,,,-14.73397195866966,-15.991071507115961,-10.547896937309211,,-8.804617047609359,,,,,,,,,,,,,,-19.36389837515323,,,,-13.670283445166438,,,,,,,,,,,,,,,,,,,,,,,
1946,2,,,-20.839770729791013,-26.474236829696608,-18.218864679244696,,-17.277029682017957,,,,,,,,,,,,,,-19.636407015706226,,,,-17.582481025811596,,,,,,,,,,,,,,,,,,,,,,,
1946,3,,,-9.699697765121273,-11.914861829696608,-7.745074356664051,,-6.660531026103984,,,,,,,,-11.931141998977923,,,,,,-12.680833859024196,,,,-8.829288821510524,,,,,,,,,,,,,,,,,,,,,,,
1946,4,,,-5.3391556504259325,-9.17833405191883,-3.3315035681335865,,-4.1516824597957385,,,,,,,,-6.2870993738087755,,,,,,-7.631734396658604,,,,-6.278106025811598,,,,,,,,,,,,,,,,,,,,,,,
1946,5,,,-5.987466582325575,-8.308947851201985,-6.243192636233944,,-6.823568660512585,,,,,,,,-9.627233782410926,,,,,,1.6680908721585987,,,,4.84678644730668,,,,,,,,,,,,,,,,,,,,,,,
1946,6,,,17.252788794018514,-14.424722940807719,-9.79219801257803,,-8.925849126462406,,,,,,,,-9.194738262697664,,,,,,-0.2571510633252716,,,,6.130227307521734,,,,,,,,,,,,,,,,,,,,,,,
1946,7,,,-5.947331068995187,-13.787576883460048,-10.085262528707062,,-10.135665434706134,,,,,,,,-5.551561739400173,,,,,,1.003574743126341,,,,-1.931842584951384,,,,,,,,,,,,,,,,,,,,,,,
1946,8,,,-8.505880560820197,-14.632603765180479,-9.958111991072654,,-7.50985898309323,,,,,,,,2.0690027767288592,,,,,,4.72628979688978,,,,4.689662791392702,,,,,,,,,,,,,,,,,,,,,,,
1946,9,,,9.86445546068518,9.098610392525613,17.734051987421967,,19.268734206870928,,,,,,,,9.359150626191225,,,,,,7.698404492230282,,,,12.628838418632846,,,,,,,,,,,,,,,,,,,,,,,
1946,10,,,18.215087181115287,17.925863976755004,28.40264069709939,,28.973608758842254,,,,,,,,13.129889873503052,,,,,,2.8597575388252654,,,,8.51667892042496,,,,,,,,,,,,,,,,,,,,,,,
1946,11,,,11.5216776829074,11.337638170303391,20.012940876310857,,20.491511984648707,,,,,,,,11.019845070635668,,,,,,1.4542378255636168,,,,6.623143974188401,,,,,,,,,,,,,,,,,,,,,,,
1946,12,,,-5.247950453293316,-7.409619894212735,2.7555976863466998,,4.224011984648704,,,,,,,,9.665239335868643,,,-16.053785801797392,,,-7.467930633217747,,,,-4.8235092516180496,,,,,,,,,,,,,,,,,,,,,,,
1947,1,,,-10.64620314146536,-12.639996238298759,-8.482574356664049,,-7.880154682017961,,,,,,,,-4.992825180260389,,,-15.231521976912596,,,-9.444812353647855,,,,-10.439369466671813,,,,,,,,,,,,,,,,,,,,,,,
1947,2,,,-21.71997906312435,-26.012927305887086,-20.005620631625646,,-16.87390468201796,,,,,,,,-6.19406365952306,,,-21.733696516083103,,,-20.16988915856337,,,,-20.053463168668742,,,,,,,,,,,,,,,,,,,,,,,
1947,3,,,-19.41045045329332,-21.599001614642845,-16.368058227631792,,-14.314160058362047,,,,,,,,-9.731266040475441,,,-19.688780041428725,,,-10.29924783751882,,,,-7.351869466671814,,,,,,,,,,,,,,,,,,,,,,,
1947,4,,,-14.56596120598149,-13.902084051918832,-11.262475790355806,,-10.566126904240184,,,,,,,,-10.51168270714211,,,-17.53567072243231,,,-9.429373285547497,,,,-5.0228282480338216,,,,,,,,,,,,,,,,,,,,,,,
1947,5,,,-11.727923571572891,-12.771985485610585,-10.569402313653297,,-10.64682134868463,,,,,,,,-0.18570152434640977,,,-6.589183267235178,,,-0.9421241816048437,,,,1.2549853720378632,,,,,,,,,,,,,,,,,,,,,,,
1947,6,,,2.5769554606851766,1.9048603925256162,2.761551987421973,,1.1683175402042605,,,,,,,,3.806372848413447,,,-1.5769207224323116,,,1.8890989366747262,,,,2.49453286307729,,,,,,,,,,,,,,,,,,,,,,,
1947,7,,,-6.765154754368589,-9.39281881894392,-9.155020593223188,,-7.1493751121254885,,,,,,,,-4.1358359329485594,,,-8.667613193322385,,,-3.0148392353682834,,,,-6.238966240865362,,,,,,,,,,,,,,,,,,,,,,,
1947,8,,,-5.151310668347081,-7.945103765180478,-7.001122743760823,,-5.566310595996456,,,,,,,,-3.7404058254216785,,,-3.516737030676039,,,1.1699725925887052,,,,3.7772971999948526,,,,,,,,,,,,,,,,,,,,,,,
1947,9,,,13.423622127351841,14.736527059192284,19.599746431866418,,19.972761984648706,,,,,,,,3.7292895150801133,,,-4.712748713885302,,,-7.429095507769717,,,,6.4993939741884015,,,,,,,,,,,,,,,,,,,,,,,
1947,10,,,14.460920514448619,16.86484247137866,26.13315144978756,,28.130732414756235,,,,,,,,13.45005116382563,,,,,,9.19134356033064,,,,5.524340210747542,,,,,,,,,,,,,,,,,,,,,,,
1947,11,,,19.581955460685176,19.541943725858946,26.28182976519975,,28.6727619846487,,,,,,,,16.99512284841345,,,,,,1.2958869944175082,,,,8.281060640855069,,,,,,,,,,,,,,,,,,,,,,,
1947,12,,,6.365355998319585,5.570756449873286,15.006404137959604,,15.378985102928274,,,,,,,,7.987819981029935,,,,,,0.813520979685479,,,,0.9149316085970031,,,,,,,,,,,,,,,,,,,,,,,
1948,1,,,-3.6756386253363287,-8.270910216793379,1.9701138153789624,,1.304791554541178,,,,,,,,-3.5129864705829683,,,-17.750332703690678,,,-14.558118805260756,,,,-15.26356301505891,,,,,,,,,,,,,,,,,,,,,,,
1948,2,,,0.4689525871219586,-2.5976204503862608,3.5821410678817425,,5.590103938671693,,,,,,,,-4.119915465762799,,,-13.540536622815454,,,-12.252093592060906,,,,-11.994657749949528,,,,,,,,,,,,,,,,,,,,,,,
